obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1546',)",3659342486,2,31.47089958,3746541022,3746541022,3659342486,0,internal_timestamp,2926.719971,476937,1450353686,1.716599941,3.147089958,34.64470521,1041.113498,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1547',)",3659342497,2,31.46960068,3746541022,3746541022,3659342497,0,internal_timestamp,2923.850098,481928,1450353697,1.715999961,3.146960068,34.64507051,1041.101155,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1548',)",3659342508,2,31.46820068,3746541022,3746541022,3659342508,0,internal_timestamp,2920.98999,474796,1450353708,1.716099977,3.146820068,34.64456227,1041.088069,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1549',)",3659342519,2,31.46680069,3746541022,3746541022,3659342519,0,internal_timestamp,2918.080078,479371,1450353719,1.715800047,3.146680069,34.64450301,1041.075171,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1550',)",3659342530,2,31.46619987,3746541022,3746541022,3659342530,0,internal_timestamp,2916.389893,482428,1450353730,1.715199947,3.146619987,34.64518298,1041.0683,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1551',)",3659342541,2,31.46619987,3746541022,3746541022,3659342541,0,internal_timestamp,2916.360107,483695,1450353741,1.715600014,3.146619987,34.64477079,1041.067787,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1552',)",3659342551,2,31.46559906,3746541022,3746541022,3659342551,0,internal_timestamp,2915.01001,484527,1450353751,1.715299964,3.146559906,34.64497463,1041.062006,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1553',)",3659342563,2,31.46419907,3746541022,3746541022,3659342563,0,internal_timestamp,2912.179932,477855,1450353763,1.71510005,3.146419907,34.6447727,1041.049335,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1554',)",3659342574,2,31.46319962,3746541022,3746541022,3659342574,0,internal_timestamp,2909.26001,481453,1450353774,1.7148,3.146319962,34.64521112,1041.036778,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1555',)",3659342585,2,31.46190071,3746541022,3746541022,3659342585,0,internal_timestamp,2906.360107,485780,1450353785,1.7148,3.146190071,34.64495328,1041.023721,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1556',)",3659342596,2,31.46069908,3746541022,3746541022,3659342596,0,internal_timestamp,2903.47998,488478,1450353796,1.715000033,3.146069908,34.64459311,1041.010642,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1557',)",3659342608,2,31.46030045,3746541022,3746541022,3659342608,0,internal_timestamp,2902.290039,497432,1450353807,1.714900017,3.146030045,34.64475905,1041.00551,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1558',)",3659342618,2,31.46030045,3746541022,3746541022,3659342618,0,internal_timestamp,2902.139893,485054,1450353818,1.7148,3.146030045,34.64493485,1041.004997,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1559',)",3659342629,2,31.45949936,3746541022,3746541022,3659342629,0,internal_timestamp,2900.310059,489198,1450353829,1.714699984,3.145949936,34.64490181,1040.996873,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1560',)",3659342640,2,31.45809937,3746541022,3746541022,3659342640,0,internal_timestamp,2897.590088,492957,1450353840,1.714599967,3.145809937,34.64454409,1040.984549,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1561',)",3659342651,2,31.45669937,3746541022,3746541022,3659342651,0,internal_timestamp,2894.689941,486905,1450353851,1.714100003,3.145669937,34.6446957,1040.971882,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1562',)",3659342661,2,31.45529938,3746541022,3746541022,3659342661,0,internal_timestamp,2892.050049,488440,1450353861,1.71389997,3.145529938,34.644408,1040.959981,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1563',)",3659342673,2,31.45359993,3746541022,3746541022,3659342673,0,internal_timestamp,2888.860107,494503,1450353873,1.71329999,3.145359993,34.64443267,1040.945943,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1564',)",3659342684,2,31.45219994,3746541022,3746541022,3659342684,0,internal_timestamp,2885.939941,489207,1450353884,1.713099957,3.145219994,34.64427501,1040.932899,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1565',)",3659342694,2,31.45089912,3746541022,3746541022,3659342694,0,internal_timestamp,2883.300049,492161,1450353894,1.713000059,3.145089912,34.6440033,1040.920993,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1566',)",3659342707,2,31.44939995,3746541022,3746541022,3659342707,0,internal_timestamp,2880.129883,500190,1450353906,1.712299943,3.144939995,34.64437253,1040.907324,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1567',)",3659342718,2,31.44829941,3746541022,3746541022,3659342718,0,internal_timestamp,2877.22998,495508,1450353917,1.712499976,3.144829941,34.64414825,1040.894255,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1568',)",3659342729,2,31.44729996,3746541022,3746541022,3659342729,0,internal_timestamp,2874.429932,499397,1450353928,1.712499976,3.144729996,34.64421534,1040.881886,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1569',)",3659342739,2,31.44630051,3746541022,3746541022,3659342739,0,internal_timestamp,2871.469971,494533,1450353939,1.713000059,3.144630051,34.64382406,1040.868374,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1570',)",3659342751,2,31.44490051,3746541022,3746541022,3659342751,0,internal_timestamp,2868.590088,501251,1450353950,1.712599993,3.144490051,34.64386256,1040.855686,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1571',)",3659342762,2,31.4435997,3746541022,3746541022,3659342762,0,internal_timestamp,2865.659912,497339,1450353961,1.712700009,3.14435997,34.64351384,1040.842398,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1572',)",3659342773,2,31.44249916,3746541022,3746541022,3659342773,0,internal_timestamp,2862.790039,503309,1450353972,1.712599993,3.144249916,34.64359669,1040.829743,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1573',)",3659342784,2,31.44149971,3746541022,3746541022,3659342784,0,internal_timestamp,2859.850098,498567,1450353983,1.712499976,3.144149971,34.64383654,1040.816899,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1574',)",3659342795,2,31.44020081,3746541022,3746541022,3659342795,0,internal_timestamp,2856.949951,505764,1450353994,1.71239996,3.144020081,34.64369021,1040.803929,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1575',)",3659342806,2,31.43899918,3746541022,3746541022,3659342806,0,internal_timestamp,2854.070068,502707,1450354005,1.712200046,3.143899918,34.64376076,1040.791232,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1576',)",3659342817,2,31.43799973,3746541022,3746541022,3659342817,0,internal_timestamp,2851.23999,500497,1450354016,1.712599993,3.143799973,34.64341797,1040.778344,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1577',)",3659342827,2,31.4368,3746541022,3746541022,3659342827,0,internal_timestamp,2848.530029,506282,1450354026,1.712200046,3.14368,34.64362576,1040.766537,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1578',)",3659342839,2,31.43569946,3746541022,3746541022,3659342839,0,internal_timestamp,2845.379883,506273,1450354038,1.712499976,3.143569946,34.64341423,1040.752344,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1579',)",3659342850,2,31.43429947,3746541022,3746541022,3659342850,0,internal_timestamp,2842.5,503607,1450354049,1.71239996,3.143429947,34.64313568,1040.739357,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1580',)",3659342861,2,31.43330002,3746541022,3746541022,3659342861,0,internal_timestamp,2839.620117,511997,1450354060,1.712100029,3.143330002,34.64356278,1040.72695,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1581',)",3659342872,2,31.4321003,3746541022,3746541022,3659342872,0,internal_timestamp,2836.72998,508328,1450354071,1.712000012,3.14321003,34.64353575,1040.714112,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1582',)",3659342883,2,31.43090057,3746541022,3746541022,3659342883,0,internal_timestamp,2833.850098,505747,1450354082,1.711799979,3.143090057,34.64361083,1040.701413,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1583',)",3659342894,2,31.42989922,3746541022,3746541022,3659342894,0,internal_timestamp,2830.97998,512307,1450354093,1.712299943,3.142989922,34.64317964,1040.688258,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1584',)",3659342905,2,31.42860031,3746541022,3746541022,3659342905,0,internal_timestamp,2828.060059,510407,1450354104,1.711899996,3.142860031,34.64336498,1040.675496,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1585',)",3659342916,2,31.4272995,3746541022,3746541022,3659342916,0,internal_timestamp,2825.219971,507230,1450354115,1.711899996,3.14272995,34.643085,1040.662665,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1586',)",3659342927,2,31.42620087,3746541022,3746541022,3659342927,0,internal_timestamp,2822.330078,513492,1450354126,1.711899996,3.142620087,34.64307701,1040.649824,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1587',)",3659342937,2,31.4253006,3746541022,3746541022,3659342937,0,internal_timestamp,2819.699951,517374,1450354136,1.711899996,3.14253006,34.64319246,1040.638232,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1588',)",3659342949,2,31.42420006,3746541022,3746541022,3659342949,0,internal_timestamp,2816.560059,516988,1450354148,1.712100029,3.142420006,34.64308574,1040.624173,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1589',)",3659342960,2,31.42359924,3746541022,3746541022,3659342960,0,internal_timestamp,2813.709961,512764,1450354159,1.712800026,3.142359924,34.64292621,1040.611285,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1590',)",3659342971,2,31.42219925,3746541022,3746541022,3659342971,0,internal_timestamp,2810.790039,518477,1450354170,1.712599993,3.142219925,34.64277598,1040.598226,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1591',)",3659342982,2,31.4211998,3746541022,3746541022,3659342982,0,internal_timestamp,2807.949951,513439,1450354181,1.712800026,3.14211998,34.64265504,1040.585485,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1592',)",3659342992,2,31.42020035,3746541022,3746541022,3659342992,0,internal_timestamp,2805.360107,515938,1450354191,1.712499976,3.142020035,34.64295091,1040.574254,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1593',)",3659343004,2,31.41880035,3746541022,3746541022,3659343004,0,internal_timestamp,2802.209961,521086,1450354203,1.712599993,3.141880035,34.64258888,1040.559961,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1594',)",3659343015,2,31.41769981,3746541022,3746541022,3659343015,0,internal_timestamp,2799.300049,513789,1450354214,1.71239996,3.141769981,34.64280339,1040.547228,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1595',)",3659343026,2,31.41670036,3746541022,3746541022,3659343026,0,internal_timestamp,2796.449951,517313,1450354225,1.712299943,3.141670036,34.64300806,1040.534737,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1596',)",3659343037,2,31.41530037,3746541022,3746541022,3659343037,0,internal_timestamp,2793.610107,521346,1450354236,1.712299943,3.141530037,34.64260906,1040.521806,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1597',)",3659343048,2,31.41449928,3746541022,3746541022,3659343048,0,internal_timestamp,2790.780029,526077,1450354247,1.712499976,3.141449928,34.64272909,1040.509293,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1598',)",3659343058,2,31.41349983,3746541022,3746541022,3659343058,0,internal_timestamp,2788.139893,518886,1450354257,1.712900043,3.141349983,34.6423037,1040.49717,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1599',)",3659343069,2,31.41259956,3746541022,3746541022,3659343069,0,internal_timestamp,2785.26001,522459,1450354268,1.712800026,3.141259956,34.64264536,1040.484659,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1600',)",3659343081,2,31.41119957,3746541022,3746541022,3659343081,0,internal_timestamp,2782.090088,520210,1450354280,1.712700009,3.141119957,34.64250795,1040.470485,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1601',)",3659343092,2,31.4102993,3746541022,3746541022,3659343092,0,internal_timestamp,2779.25,525453,1450354291,1.713099957,3.14102993,34.64229869,1040.457646,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1602',)",3659343103,2,31.40920067,3746541022,3746541022,3659343103,0,internal_timestamp,2776.389893,522706,1450354302,1.713400006,3.140920067,34.64196156,1040.444632,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1603',)",3659343114,2,31.40819931,3746541022,3746541022,3659343114,0,internal_timestamp,2773.469971,527024,1450354313,1.713600039,3.140819931,34.64187889,1040.431565,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1604',)",3659343125,2,31.40679932,3746541022,3746541022,3659343125,0,internal_timestamp,2770.600098,522783,1450354324,1.713000059,3.140679932,34.64213575,1040.419101,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1605',)",3659343136,2,31.40600014,3746541022,3746541022,3659343136,0,internal_timestamp,2767.689941,528405,1450354335,1.713500023,3.140600014,34.64197802,1040.405973,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1606',)",3659343147,2,31.4048996,3746541022,3746541022,3659343147,0,internal_timestamp,2764.77002,535635,1450354346,1.713700056,3.14048996,34.64177423,1040.392809,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1607',)",3659343157,2,31.40369987,3746541022,3746541022,3659343157,0,internal_timestamp,2762.149902,528731,1450354356,1.713400006,3.140369987,34.64184191,1040.381262,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1608',)",3659343169,2,31.40250015,3746541022,3746541022,3659343169,0,internal_timestamp,2759.040039,525878,1450354368,1.713400006,3.140250015,34.64181868,1040.367422,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1609',)",3659343180,2,31.4015007,3746541022,3746541022,3659343180,0,internal_timestamp,2756.120117,529424,1450354379,1.713400006,3.14015007,34.64195341,1040.354549,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1610',)",3659343190,2,31.40049934,3746541022,3746541022,3659343190,0,internal_timestamp,2753.52002,532460,1450354389,1.713500023,3.140049934,34.64182997,1040.342881,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1611',)",3659343201,2,31.39929962,3746541022,3746541022,3659343201,0,internal_timestamp,2750.610107,537231,1450354400,1.713400006,3.139929962,34.64182086,1040.329953,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1612',)",3659343213,2,31.3980999,3746541022,3746541022,3659343213,0,internal_timestamp,2747.52002,535192,1450354412,1.713400006,3.13980999,34.64178964,1040.316192,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1613',)",3659343224,2,31.39660072,3746541022,3746541022,3659343224,0,internal_timestamp,2744.620117,530103,1450354423,1.713000059,3.139660072,34.64172789,1040.30331,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1614',)",3659343235,2,31.39599991,3746541022,3746541022,3659343235,0,internal_timestamp,2741.679932,537527,1450354434,1.713700056,3.139599991,34.64161756,1040.290049,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1615',)",3659343246,2,31.39480019,3746541022,3746541022,3659343246,0,internal_timestamp,2738.830078,533407,1450354445,1.713799953,3.139480019,34.64136835,1040.277168,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1616',)",3659343257,2,31.39360046,3746541022,3746541022,3659343257,0,internal_timestamp,2735.959961,539510,1450354456,1.713400006,3.139360046,34.64166198,1040.264694,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1617',)",3659343267,2,31.39259911,3746541022,3746541022,3659343267,0,internal_timestamp,2733.330078,544044,1450354466,1.713400006,3.139259911,34.64166097,1040.252998,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1618',)",3659343279,2,31.39179993,3746541022,3746541022,3659343279,0,internal_timestamp,2730.159912,539951,1450354478,1.713999987,3.139179993,34.64152207,1040.238704,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1619',)",3659343290,2,31.39089966,3746541022,3746541022,3659343290,0,internal_timestamp,2727.25,535063,1450354489,1.714300036,3.139089966,34.64145712,1040.225668,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1620',)",3659343300,2,31.38949966,3746541022,3746541022,3659343300,0,internal_timestamp,2724.590088,538300,1450354499,1.714100003,3.138949966,34.64119379,1040.213661,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1621',)",3659343311,2,31.38850021,3746541022,3746541022,3659343311,0,internal_timestamp,2721.75,543401,1450354510,1.71389997,3.138850021,34.64150804,1040.201303,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1622',)",3659343322,2,31.38710022,3746541022,3746541022,3659343322,0,internal_timestamp,2718.850098,539483,1450354521,1.71389997,3.138710022,34.64114434,1040.188119,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1623',)",3659343334,2,31.3859005,3746541022,3746541022,3659343334,0,internal_timestamp,2715.649902,549088,1450354533,1.713700056,3.13859005,34.64138143,1040.174097,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1624',)",3659343344,2,31.38470078,3746541022,3746541022,3659343344,0,internal_timestamp,2713.01001,543483,1450354543,1.713500023,3.138470078,34.64135624,1040.162362,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1625',)",3659343356,2,31.38349915,3746541022,3746541022,3659343356,0,internal_timestamp,2709.879883,541879,1450354555,1.71389997,3.138349915,34.64091888,1040.148036,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1626',)",3659343367,2,31.38299942,3746541022,3746541022,3659343367,0,internal_timestamp,2706.959961,547749,1450354566,1.714599967,3.138299942,34.64092698,1040.134949,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1627',)",3659343377,2,31.38220024,3746541022,3746541022,3659343377,0,internal_timestamp,2704.320068,555444,1450354576,1.714699984,3.138220024,34.64107546,1040.123304,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1628',)",3659343389,2,31.38100052,3746541022,3746541022,3659343389,0,internal_timestamp,2701.169922,547236,1450354588,1.714599967,3.138100052,34.64118414,1040.109386,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1629',)",3659343400,2,31.37999916,3746541022,3746541022,3659343400,0,internal_timestamp,2698.280029,552439,1450354599,1.715000033,3.137999916,34.64088161,1040.096231,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1630',)",3659343410,2,31.37940025,3746541022,3746541022,3659343410,0,internal_timestamp,2695.689941,545814,1450354609,1.715899944,3.137940025,34.64040062,1040.084197,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1631',)",3659343421,2,31.37899971,3746541022,3746541022,3659343421,0,internal_timestamp,2692.860107,552202,1450354620,1.716799974,3.137899971,34.6402765,1040.071375,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
